ID,Age,Education,Marital_Status,Income,Kidhome,Teenhome,Years_As_Customer,Recency,Alcohol,Vegetables,Meat,Fish,Chocolates,Commodities,TotalSpent,NumDeals,NumWebBuy,NumWalkinPur,NumVisits,Response,Complain,Country,Count_success
1772,46,PhD,Married,79174,0,0,9.65,2,1074,37,518,193,92,129,2043,1,5,7,2,1,0,CA,2
6887,54,Graduation,Single,79146,1,1,8.37,33,245,16,223,21,43,16,564,2,8,8,6,0,0,GER,0
7500,54,Graduation,Single,79146,1,1,8.37,33,245,16,223,21,43,16,564,2,8,8,6,0,0,SP,0
4114,57,Master,Married,79143,0,0,10.07,2,650,37,780,27,167,32,1693,1,6,13,3,0,0,AUS,0
3403,63,PhD,Together,78952,0,1,9.95,11,1170,19,594,99,76,134,2092,2,2,12,6,0,0,SP,0
1915,70,PhD,Married,78939,0,0,8.73,57,794,115,243,150,0,205,1507,1,8,6,3,0,0,GER,0
3967,50,PhD,Married,78931,0,0,8.86,19,331,197,170,58,152,35,943,1,2,13,1,0,0,CA,0
9977,48,Graduation,Divorced,78901,0,1,8.97,99,321,11,309,33,26,34,734,3,9,5,4,0,0,US,0
2426,57,PhD,Divorced,78825,0,0,9.98,35,483,74,114,169,37,18,895,1,5,13,3,1,0,SP,0
1891,41,Master,Divorced,78789,0,0,10.08,12,667,50,850,21,83,83,1754,1,4,5,2,1,0,SP,0
4679,44,Master,Married,78710,0,1,8.29,42,721,0,152,119,50,50,1092,3,7,12,4,0,0,SP,0
3698,38,Graduation,Together,78687,0,0,10.07,13,817,185,687,145,55,241,2130,1,4,8,2,1,0,SP,1
11088,50,PhD,Together,78642,0,1,9.38,83,1396,0,322,46,35,17,1816,1,4,4,6,0,0,SP,0
7274,64,Graduation,Married,78618,0,0,9.94,87,736,163,818,212,163,61,2153,1,4,10,2,0,0,SP,1
590,51,Master,Divorced,78579,0,0,9.70,35,816,66,549,216,66,99,1812,1,5,4,3,1,0,SP,0
1577,75,Graduation,Married,78569,0,0,8.54,14,558,79,622,207,175,95,1736,1,4,4,1,1,0,SP,1
9790,64,Graduation,Single,78499,0,0,8.78,12,912,72,170,47,36,97,1334,1,11,4,4,1,0,CA,1
4646,70,2nd Cycle,Married,78497,0,0,8.76,44,207,26,447,75,0,223,978,1,5,12,2,0,0,CA,1
6935,70,2nd Cycle,Married,78497,0,0,8.76,44,207,26,447,75,0,223,978,1,5,12,2,0,0,IND,1
1277,61,Graduation,Together,78468,0,0,8.41,29,434,22,388,104,22,34,1004,1,10,10,4,0,0,US,1
4530,73,Master,Widow,78427,0,0,9.87,36,972,19,595,180,26,138,1930,3,3,10,3,1,0,GER,1
7053,55,PhD,Single,78420,0,0,9.19,75,604,28,674,91,28,28,1453,1,3,8,1,0,0,SA,0
2831,45,Graduation,Together,78416,0,1,8.19,99,453,38,279,188,38,183,1179,2,7,10,3,0,0,SP,0
5302,35,Graduation,Together,78394,0,0,9.55,13,298,27,697,216,24,166,1428,1,4,5,2,1,0,SP,0
5989,62,2nd Cycle,Divorced,78353,0,1,9.39,51,752,122,476,39,153,34,1576,1,10,11,8,0,0,CA,0
5046,63,Graduation,Divorced,78331,0,1,8.62,97,756,138,354,160,169,61,1638,2,10,7,4,0,0,SA,0
6406,33,Master,Married,78285,0,0,8.85,13,647,107,391,175,67,40,1427,1,6,10,3,0,0,GER,0
2909,47,PhD,Married,78128,0,1,8.54,89,934,24,230,16,24,36,1264,2,8,6,3,0,0,GER,2
9952,74,Master,Together,78093,0,0,8.73,53,368,32,639,13,43,10,1105,1,4,5,1,0,0,SA,0
5545,49,PhD,Married,78075,0,0,8.42,72,572,8,259,34,35,80,988,1,3,5,1,0,0,SP,0
8204,50,2nd Cycle,Married,78041,0,0,9.72,93,482,35,553,72,160,17,1319,1,4,9,2,0,0,GER,0
10473,65,PhD,Widow,78028,0,1,9.99,38,158,19,288,25,0,38,528,1,6,9,7,1,0,SP,2
5883,49,Graduation,Married,77981,1,0,9.28,78,138,120,204,16,126,60,664,3,7,7,5,0,0,SP,0
6521,67,Graduation,Together,77972,0,0,8.47,18,613,22,319,33,102,12,1101,1,4,9,1,0,0,SA,0
7828,40,Master,Together,77882,0,0,8.35,29,68,129,396,188,22,15,818,1,3,5,1,0,0,SA,0
5831,54,Graduation,Married,77870,0,1,10.04,93,1017,50,500,65,50,133,1815,3,5,5,8,1,0,SP,2
4322,63,PhD,Together,77863,0,0,8.77,20,881,38,319,16,25,12,1291,1,4,10,2,0,0,SP,0
10767,32,PhD,Together,77845,0,0,8.31,40,760,40,480,0,40,26,1346,1,3,12,1,0,0,US,2
5153,54,PhD,Married,77766,0,1,9.53,97,1004,59,265,115,59,27,1529,2,11,11,6,1,0,SP,1
4127,54,PhD,Married,77766,0,1,9.53,97,1004,59,265,115,59,27,1529,2,11,11,6,1,0,SP,1
1173,74,Master,Together,77632,0,0,9.49,73,1200,105,758,0,42,147,2252,1,4,6,2,1,0,SP,2
4785,51,PhD,Together,77622,0,2,8.39,3,520,7,154,19,0,14,714,2,6,11,3,0,0,SA,0
7899,69,PhD,Married,77610,0,1,9.85,70,1245,33,332,21,33,16,1680,2,4,4,7,0,0,AUS,0
4994,78,Master,Single,77598,0,0,8.93,53,1193,33,281,129,66,33,1735,1,7,13,3,0,0,SP,1
2008,43,Graduation,Married,77583,0,0,8.57,93,372,23,384,250,12,108,1149,1,4,9,2,0,0,SA,1
5236,42,Graduation,Together,77568,0,1,10.03,30,1230,0,396,232,178,158,2194,1,10,8,5,0,0,SP,3
7832,62,Master,Married,77520,0,1,9.02,30,940,44,396,0,88,58,1526,1,8,7,4,1,0,SP,3
6963,74,Graduation,Single,77457,0,0,8.50,85,675,11,400,15,45,11,1157,1,2,10,1,0,0,SA,1
5796,58,Graduation,Married,77437,0,0,8.78,70,560,21,442,29,44,29,1125,1,4,13,1,0,0,SP,1
9206,53,Graduation,Together,77382,0,1,8.66,36,491,48,231,112,105,134,1121,2,5,12,1,0,0,SP,1
11051,65,PhD,Together,77376,1,1,8.32,72,492,19,110,16,12,12,661,4,6,10,4,0,0,CA,0
3197,41,Graduation,Married,77353,0,1,8.72,38,275,59,107,69,101,59,670,2,6,8,4,0,0,SP,0
6652,56,Graduation,Married,77343,0,0,8.24,28,227,151,573,98,54,31,1134,1,3,9,1,0,0,CA,0
5077,42,Graduation,Together,77298,0,1,8.84,46,425,115,292,23,35,79,969,1,6,11,3,0,0,CA,0
6173,42,Graduation,Together,77298,0,1,8.84,46,425,115,292,23,35,79,969,1,6,11,3,0,0,SP,0
1627,64,2nd Cycle,Divorced,77297,0,0,9.61,84,408,61,109,48,122,41,789,1,5,9,4,0,0,SP,1
3595,58,Graduation,Together,77226,0,1,8.52,29,631,43,239,128,76,21,1138,2,6,12,3,0,0,SP,0
10486,73,Graduation,Married,77142,0,0,9.27,54,476,75,162,29,151,97,990,1,4,8,2,0,0,SP,0
2324,49,Graduation,Together,77044,0,1,8.86,12,625,38,242,50,34,76,1065,2,7,11,4,0,0,SP,1
4002,61,PhD,Married,77037,0,1,8.90,3,463,96,333,168,53,10,1123,1,7,12,3,0,0,SP,0
7861,69,Master,Married,77027,0,1,8.58,23,820,57,242,45,0,11,1175,2,8,6,4,0,0,SP,0
9743,66,Graduation,Married,76998,0,1,9.65,85,1449,89,161,69,35,107,1910,2,11,8,6,0,0,CA,1
6565,72,Master,Married,76995,0,1,9.44,91,1012,80,498,0,16,176,1782,2,11,9,5,0,0,US,1
6931,54,Graduation,Divorced,76982,0,0,8.55,19,464,151,292,65,60,30,1062,1,8,4,4,1,0,SP,1
6428,71,PhD,Widow,76842,0,0,8.34,37,605,10,345,84,54,32,1130,1,1,7,0,0,0,SP,0
7725,56,2nd Cycle,Married,76800,0,0,8.50,33,173,26,255,35,71,81,641,1,4,7,1,0,0,IND,0
375,67,Graduation,Divorced,76773,0,0,9.53,79,516,56,449,86,33,16,1156,1,2,11,1,0,0,SP,0
2147,52,Graduation,Together,76653,0,0,9.05,91,736,63,946,219,189,126,2279,1,4,11,2,0,0,SP,2
10925,38,Graduation,Married,76630,0,0,8.64,93,255,31,446,40,56,175,1003,1,3,11,1,0,0,SA,0
4138,59,Graduation,Single,76624,0,1,8.28,68,411,106,147,54,115,66,899,1,5,7,1,0,0,SP,1
10479,46,PhD,Married,76618,0,0,9.75,64,749,40,294,121,160,147,1511,1,3,5,1,0,0,AUS,0
10590,65,PhD,Together,76542,0,0,9.44,91,794,73,573,0,29,14,1483,1,4,10,2,0,0,SP,0
10858,46,Graduation,Together,76532,1,1,8.99,38,355,30,177,90,138,30,820,4,9,7,5,0,0,SP,0
3507,51,Graduation,Single,76467,1,0,10.05,44,676,161,426,210,44,58,1575,2,2,5,6,1,0,US,0
7022,50,Graduation,Married,76445,1,0,9.94,2,739,107,309,140,80,35,1410,1,2,13,6,0,0,SA,0
9493,41,PhD,Single,76412,0,0,9.34,15,840,53,804,23,71,17,1808,1,5,8,3,1,0,CA,2
2591,62,Graduation,Widow,76320,0,1,8.21,49,526,35,214,69,53,35,932,2,6,4,2,0,0,US,0
2666,49,Master,Married,76234,0,1,8.58,21,519,50,167,130,0,41,907,1,8,11,3,0,0,CA,1
4149,73,PhD,Together,76140,0,0,8.32,57,586,66,653,17,0,26,1348,1,5,6,2,0,0,SP,0
4998,59,Graduation,Together,76081,0,0,8.29,85,292,30,415,63,33,200,1033,1,4,4,2,0,0,SP,1
7321,59,Graduation,Together,76081,0,0,8.29,85,292,30,415,63,33,200,1033,1,4,4,2,0,0,IND,1
3422,46,Graduation,Married,76068,0,1,9.77,67,1115,12,128,33,12,76,1376,1,2,4,6,0,0,GER,2
146,61,PhD,Single,76045,0,0,8.81,78,760,53,400,17,93,0,1323,1,4,11,2,0,0,SP,1
10965,66,Graduation,Together,76005,0,0,9.53,72,983,20,389,240,50,40,1722,1,3,13,6,0,0,SP,1
10424,53,Graduation,Single,75922,0,0,8.74,60,265,138,553,224,23,92,1295,1,4,9,1,0,0,SA,0
6200,70,Graduation,Married,75903,0,1,9.41,50,340,108,185,130,38,100,901,2,6,9,3,0,0,SP,0
7106,78,PhD,Married,75865,0,0,8.43,73,483,0,591,156,0,12,1242,1,3,10,1,0,0,SP,0
7503,45,Graduation,Single,75825,0,0,9.90,40,1032,105,779,137,105,51,2209,0,5,9,4,1,0,GER,1
2612,34,Graduation,Married,75794,0,0,8.70,33,754,160,625,63,32,48,1682,1,7,12,3,0,0,SA,1
6853,39,Master,Single,75777,0,0,9.17,12,712,26,538,69,13,80,1438,1,3,11,1,1,0,AUS,2
7366,39,Master,Single,75777,0,0,9.17,12,712,26,538,69,13,80,1438,1,3,11,1,1,0,IND,2
3091,40,2nd Cycle,Together,75774,1,0,8.35,27,340,21,134,258,14,56,823,1,7,8,4,0,0,SA,0
762,40,2nd Cycle,Together,75774,1,0,8.35,27,340,21,134,258,14,56,823,1,7,8,4,0,0,SP,0
4580,52,Graduation,Married,75759,0,0,8.86,46,1394,22,708,89,91,182,2486,1,9,9,5,1,0,SA,3
10992,54,Graduation,Together,75702,1,1,10.02,77,650,28,353,45,42,30,1148,5,4,11,8,0,0,SA,0
6977,47,Graduation,Together,75702,0,1,9.89,87,1073,0,629,145,37,37,1921,1,10,13,6,0,0,SP,1
7381,53,Graduation,Divorced,75693,0,0,9.75,10,797,153,293,72,97,30,1442,1,11,6,4,1,0,SP,3
7723,42,Graduation,Together,75507,0,0,8.35,56,709,93,374,104,80,80,1440,1,8,6,3,0,0,GER,0
2963,42,Graduation,Together,75507,0,0,8.35,56,709,93,374,104,80,80,1440,1,8,6,3,0,0,AUS,0
8370,45,2nd Cycle,Together,75484,0,1,10.09,50,378,97,259,197,194,34,1159,2,7,6,4,0,0,CA,0
8492,43,Graduation,Together,75437,0,0,8.82,25,795,0,545,95,58,0,1493,1,8,10,6,0,0,SP,1
8746,32,Graduation,Married,75433,1,0,8.42,28,800,0,297,0,34,57,1188,2,2,10,6,0,0,SP,2
6072,51,Master,Single,75345,0,0,9.59,16,918,57,842,99,38,133,2087,1,5,6,3,1,0,SP,1
2499,63,2nd Cycle,Single,75342,0,1,9.33,38,204,97,97,21,118,26,563,1,5,10,4,0,0,SP,0
4786,44,Graduation,Married,75330,1,1,9.92,94,555,82,257,93,61,61,1109,4,10,12,6,0,0,US,0
4390,67,Graduation,Together,75315,0,1,8.39,14,459,15,171,142,23,31,841,2,5,12,2,0,0,SA,0
1081,64,PhD,Married,75283,1,2,9.44,26,733,9,180,12,19,66,1019,11,6,5,4,0,0,SA,0
10983,69,Graduation,Together,75278,0,0,9.60,17,304,98,230,150,74,74,930,1,6,13,3,0,0,SA,0
9999,56,Graduation,Together,75276,0,0,9.94,2,610,105,125,137,42,21,1040,1,9,9,5,0,0,SP,0
7999,66,PhD,Together,75261,0,0,9.37,17,1239,17,413,23,34,17,1743,1,5,5,2,1,0,SP,2
1859,49,Master,Married,75251,0,0,10.02,34,721,111,925,97,18,18,1890,1,7,5,5,1,0,GER,0
6694,57,Graduation,Married,75236,0,1,8.78,27,438,66,400,12,38,114,1068,1,8,13,4,0,0,SP,0
2674,63,Master,Single,75154,0,1,10.00,79,543,10,205,160,143,82,1143,1,6,6,3,1,0,US,0
4508,69,Graduation,Single,75127,0,0,8.29,92,203,35,305,46,17,227,833,1,2,5,1,0,0,GER,0
4843,69,Graduation,Single,75127,0,0,8.29,92,203,35,305,46,17,227,833,1,2,5,1,0,0,SA,0
4654,29,Graduation,Together,75114,0,0,8.83,40,571,12,523,63,60,24,1253,1,3,5,2,0,0,SA,0
3523,59,Graduation,Together,75072,0,1,9.62,83,583,34,309,0,22,125,1073,2,5,8,3,0,0,SP,0
257,62,PhD,Married,75032,0,1,9.36,74,952,12,180,47,12,12,1215,2,5,9,3,0,0,SP,0
9265,68,Graduation,Married,75027,0,1,9.65,74,925,64,179,133,12,77,1390,2,9,6,5,0,0,SA,0
437,45,Master,Divorced,75012,0,0,8.61,41,294,142,218,164,58,151,1027,1,3,11,1,0,0,AUS,0
5331,44,Graduation,Married,74985,0,0,9.98,8,587,51,898,247,0,86,1869,1,3,7,2,0,0,GER,0
697,52,Graduation,Together,74918,0,0,9.48,78,972,59,913,25,19,59,2047,1,5,6,3,0,0,SP,1
3852,60,Master,Together,74881,1,1,9.50,48,505,72,270,36,27,54,964,4,9,12,5,0,0,IND,0
1000,60,Master,Together,74881,1,1,9.50,48,505,72,270,36,27,54,964,4,9,12,5,0,0,SP,0
7313,72,2nd Cycle,Widow,74859,0,0,9.26,63,570,73,614,133,102,73,1565,1,6,11,3,0,0,CA,1
1357,51,Graduation,Together,74854,1,2,9.41,90,856,59,487,58,29,73,1562,7,2,5,5,0,0,GER,0
5114,56,Master,Married,74806,0,1,9.71,1,670,9,249,0,28,9,965,2,5,5,4,0,0,AUS,0
7143,66,2nd Cycle,Together,74805,0,1,8.83,14,209,162,209,41,162,37,820,5,4,10,2,0,0,SP,0
961,49,Graduation,Married,74716,0,1,8.98,92,133,27,421,13,195,71,860,2,7,5,4,0,0,SP,0
4637,67,PhD,Single,74637,0,0,9.30,73,960,64,464,146,0,16,1650,1,6,9,3,0,0,SA,1
5204,50,Graduation,Together,74538,0,0,9.19,21,380,98,733,110,112,28,1461,1,8,5,3,1,0,SP,1
6203,74,Graduation,Together,74485,0,0,9.03,58,499,149,815,173,49,49,1734,1,6,12,3,0,0,SP,0
2669,28,Graduation,Single,74293,0,0,8.34,66,375,152,335,93,91,81,1127,1,5,6,2,0,0,SP,0
10037,28,Graduation,Single,74293,0,0,8.34,66,375,152,335,93,91,81,1127,1,5,6,2,0,0,SA,0
2886,50,Master,Divorced,74290,0,1,9.07,70,1121,0,72,0,12,12,1217,4,10,10,6,0,0,SP,2
5185,66,Graduation,Married,74268,0,0,9.56,83,199,66,315,97,174,41,892,1,4,5,2,0,0,SA,0
4964,63,PhD,Together,74250,0,0,8.61,90,680,11,392,75,0,0,1158,1,2,4,1,0,0,CA,0
8278,31,PhD,Married,74214,0,0,10.03,3,863,83,547,86,99,33,1711,1,8,5,5,0,0,SP,0
810,46,Graduation,Married,74190,0,1,8.32,49,151,81,86,168,91,64,641,2,4,11,2,0,0,SP,0
10095,46,PhD,Divorced,74165,0,0,9.35,9,1001,12,240,16,12,12,1293,1,5,10,2,0,0,CA,0
3139,39,2nd Cycle,Single,74116,0,0,8.68,53,871,111,704,145,55,166,2052,1,4,10,2,0,0,SA,1
6982,45,Graduation,Married,74068,0,0,9.47,14,783,30,537,140,76,15,1581,1,4,9,2,0,0,IND,0
830,34,PhD,Single,74004,0,0,8.53,5,784,48,560,42,176,48,1658,1,4,4,3,1,0,IND,2
3749,48,Graduation,Together,73926,0,0,9.51,54,627,91,597,159,91,15,1580,1,6,12,3,0,0,CA,0
6246,68,Graduation,Single,73892,0,0,8.81,40,703,102,601,0,58,43,1507,1,3,8,1,1,0,CA,0
2736,43,Graduation,Married,73807,0,1,9.67,88,366,124,156,71,78,54,849,2,5,11,2,0,0,IND,0
7118,64,Graduation,Married,73803,0,1,10.10,61,833,80,363,52,26,174,1528,2,9,6,6,1,0,CA,1
4676,70,Master,Widow,73705,0,2,8.50,86,612,91,520,258,107,107,1695,2,9,8,5,0,0,SP,0
701,50,Graduation,Married,73691,0,1,8.83,58,707,21,250,85,43,73,1179,2,6,8,2,0,0,SP,1
9529,31,Graduation,Married,73687,0,0,8.77,8,559,153,503,218,13,181,1627,1,3,9,2,1,0,SA,1
9451,56,Graduation,Married,73538,0,1,9.78,92,811,76,428,99,137,107,1658,3,10,9,7,0,0,CA,0
313,53,Graduation,Widow,73455,0,0,8.85,98,901,61,757,186,163,20,2088,1,6,10,3,0,0,SA,1
2532,34,Master,Single,73454,0,0,8.52,95,982,73,351,56,14,175,1651,1,2,6,5,0,0,SP,1
6049,39,Master,Together,73450,0,0,8.75,85,1142,51,415,90,69,37,1804,1,7,11,3,0,0,SP,2
9597,52,Graduation,Married,73448,0,0,8.57,10,236,106,189,23,41,130,725,1,7,9,4,0,0,CA,0
5896,34,Master,Married,73395,0,0,8.47,94,272,7,80,20,7,11,397,1,4,6,2,0,0,SP,0
1139,37,PhD,Married,73356,0,0,8.58,56,1050,14,322,0,14,112,1512,1,5,5,2,1,0,SP,3
9687,46,Graduation,Single,73170,0,0,8.27,1,184,174,256,50,30,32,726,1,5,6,2,0,0,CA,0
10505,61,Master,Together,73113,0,0,8.69,86,741,19,154,50,9,28,1001,1,3,7,2,0,0,SA,0
3867,74,PhD,Together,73059,0,1,9.01,36,410,112,420,0,82,71,1095,1,9,13,4,0,0,SP,0
3859,74,PhD,Together,73059,0,1,9.01,36,410,112,420,0,82,71,1095,1,9,13,4,0,0,SA,0
10949,58,PhD,Divorced,72968,0,0,8.72,8,1092,37,592,145,37,55,1958,1,5,8,3,1,0,SP,1
340,51,Graduation,Divorced,72967,0,1,9.72,1,158,35,179,0,0,125,497,2,7,8,5,1,0,GER,1
291,51,Graduation,Married,72940,0,0,9.21,13,182,74,298,162,149,116,981,1,3,6,1,0,0,SA,0
7972,66,Graduation,Single,72906,0,0,8.97,79,400,32,519,71,75,54,1151,1,3,9,1,0,0,SP,0
1399,63,Graduation,Married,72905,0,0,8.62,52,407,114,445,181,165,203,1515,1,3,9,1,0,0,SP,1
2894,36,Graduation,Single,72903,0,0,8.85,74,1067,138,750,0,19,39,2013,1,7,8,4,1,0,SP,3
9212,59,Master,Married,72828,0,1,9.56,17,1205,0,235,19,14,205,1678,6,6,13,7,0,0,SP,0
2004,52,Graduation,Single,72679,0,1,8.96,65,619,54,260,127,54,54,1168,1,4,5,1,0,0,SP,0
8537,72,Graduation,Widow,72643,0,0,9.52,60,526,80,553,123,94,53,1429,1,3,7,2,1,0,SP,1
6583,66,2nd Cycle,Married,72635,0,0,9.26,54,390,22,323,104,35,107,981,1,6,6,3,0,0,SP,1
3433,66,2nd Cycle,Married,72635,0,0,9.26,54,390,22,323,104,35,107,981,1,6,6,3,0,0,SP,1
10413,37,Graduation,Married,72570,0,0,8.36,67,274,83,216,151,141,224,1089,1,4,12,1,0,0,SP,0
6566,67,PhD,Married,72550,1,1,9.82,39,826,50,317,50,38,38,1319,9,5,12,8,0,0,AUS,0
9145,49,Graduation,Single,72504,0,1,9.42,43,604,26,470,123,161,94,1478,2,5,6,2,0,0,CA,0
2075,52,Graduation,Married,72460,0,0,8.81,56,377,10,540,80,30,10,1047,1,3,7,1,0,0,SA,0
4483,28,Graduation,Single,72354,0,0,9.39,67,315,26,473,220,12,182,1228,1,2,6,1,0,0,SA,0
7919,45,PhD,Together,72335,0,0,10.06,2,1285,105,653,28,21,0,2092,1,10,8,8,1,0,SP,0
3919,45,Master,Single,72309,0,0,9.49,64,960,0,883,50,38,0,1931,1,5,8,3,1,0,CA,1
10972,72,Graduation,Widow,72298,0,0,8.49,52,625,35,169,58,17,35,939,1,4,6,1,0,0,SP,2
10057,70,Graduation,Single,72282,0,0,9.13,70,503,27,419,90,139,153,1331,1,5,9,7,1,0,SP,0
10736,50,Graduation,Single,72258,0,1,8.98,28,522,0,522,227,120,134,1525,2,6,5,2,0,0,CA,0
4507,69,Graduation,Single,72228,0,0,9.77,87,631,28,491,30,14,56,1250,1,6,8,3,0,0,SP,0
6262,59,Master,Single,72217,0,0,9.41,93,816,42,450,55,56,154,1573,1,3,8,2,0,0,GER,0
10936,56,Graduation,Married,72190,0,0,9.56,79,597,166,597,172,166,249,1947,1,5,4,3,0,0,AUS,0
1168,43,PhD,Married,72159,0,0,9.85,62,322,53,899,34,40,53,1401,1,4,10,2,0,0,SP,0
2797,44,Graduation,Married,72117,0,1,9.04,34,707,20,171,65,60,50,1073,1,9,9,5,0,0,SP,0
11056,47,Graduation,Married,72099,0,0,9.86,18,546,91,410,119,0,22,1188,1,3,10,1,0,0,SP,0
10177,67,Graduation,Divorced,72071,0,1,9.56,4,531,69,300,150,138,150,1338,3,5,8,2,0,0,SP,0
2429,67,Graduation,Divorced,72071,0,1,9.56,4,531,69,300,150,138,150,1338,3,5,8,2,0,0,CA,0
2781,40,Graduation,Single,72066,0,0,8.20,55,1003,34,536,134,51,34,1792,1,4,6,2,1,0,SA,2
10582,42,Graduation,Married,72063,0,1,9.18,3,180,32,348,76,32,90,758,2,5,12,2,0,0,GER,0
5955,59,Graduation,Together,72025,0,0,9.80,27,833,33,549,151,133,233,1932,1,4,8,3,0,0,SP,0
7875,72,Graduation,Married,72025,0,0,8.35,46,967,0,617,43,50,0,1677,1,4,13,2,1,0,AUS,3
1079,50,PhD,Married,71969,0,1,9.89,59,1000,0,76,0,0,10,1086,3,3,9,8,0,0,IND,1
6721,70,Graduation,Married,71965,0,1,9.10,21,572,19,286,50,38,248,1213,3,6,5,3,0,0,CA,0
2002,63,Graduation,Divorced,71964,0,0,9.30,81,587,51,932,180,34,86,1870,1,5,5,3,0,0,SP,0
175,35,Graduation,Married,71952,1,0,9.65,93,656,80,455,52,107,93,1443,2,8,8,4,0,0,SP,2
6988,35,Graduation,Married,71952,1,0,9.65,93,656,80,455,52,107,93,1443,2,8,8,4,0,0,AUS,2
2712,65,Graduation,Married,71866,0,1,8.70,85,184,178,178,103,39,33,715,1,6,10,3,0,0,AUS,0
8969,44,Graduation,Married,71855,0,1,9.64,59,548,31,422,0,112,28,1141,4,5,11,3,0,0,SA,0
9495,39,Graduation,Together,71853,0,0,9.33,29,358,108,413,141,97,32,1149,1,2,6,1,0,0,SP,0
2631,39,Graduation,Together,71853,0,0,9.33,29,358,108,413,141,97,32,1149,1,2,6,1,0,0,SP,0
2931,43,Graduation,Divorced,71847,0,0,9.96,95,737,21,106,55,63,210,1192,0,6,9,3,0,0,SP,1
4356,50,Graduation,Together,71819,0,1,9.02,70,1224,28,140,0,14,168,1574,3,3,5,6,0,0,SP,2
1628,50,Graduation,Together,71796,0,0,8.87,54,354,21,311,167,75,32,960,1,9,4,4,0,0,SA,0
9463,62,Graduation,Together,71706,0,1,9.81,16,931,56,253,91,98,14,1443,4,9,7,5,0,0,CA,0
7348,63,PhD,Single,71691,0,0,8.47,0,336,130,411,240,32,43,1192,1,4,5,2,1,0,SP,0
3009,59,PhD,Widow,71670,0,0,9.16,8,1462,16,128,0,0,160,1766,1,5,6,6,1,0,SP,3
6055,42,Graduation,Married,71626,0,0,9.84,94,546,72,376,94,145,72,1305,1,5,8,3,0,0,SP,1
4141,56,Graduation,Together,71613,0,0,9.04,26,426,49,127,111,21,42,776,1,8,10,4,0,0,US,0
158,76,PhD,Together,71604,0,0,8.80,3,345,53,528,98,75,97,1196,1,8,5,4,1,0,SP,1
9780,50,Master,Together,71499,0,1,9.20,12,465,25,132,136,0,37,795,2,8,13,4,0,0,SP,0
1491,56,2nd Cycle,Together,71488,0,0,9.55,87,162,33,124,40,28,172,559,2,3,7,1,0,0,CA,0
3194,47,PhD,Single,71466,0,0,8.42,86,412,12,546,78,182,0,1230,1,4,10,1,0,0,CA,0
1945,59,Graduation,Married,71434,0,1,8.96,4,711,36,217,172,96,168,1400,3,7,7,4,0,0,SP,2
10196,43,Graduation,Married,71427,2,0,8.48,26,212,123,177,15,64,23,614,2,8,8,4,0,0,US,0
9904,65,Graduation,Married,71391,0,1,9.44,50,336,123,274,46,123,141,1043,5,6,12,3,0,0,CA,0
4607,62,Graduation,Together,71367,0,0,9.04,24,227,23,389,42,21,75,777,1,4,7,2,0,0,SP,0
4944,62,Graduation,Together,71367,0,0,9.04,24,227,23,389,42,21,75,777,1,4,7,2,0,0,SP,0
3107,45,Graduation,Together,71322,0,1,8.35,31,121,24,124,24,15,42,350,1,4,7,2,0,0,AUS,0
4837,56,PhD,Married,71322,0,1,9.55,57,753,43,226,69,10,204,1305,2,8,13,4,0,0,SP,0
10678,62,Graduation,Together,71232,0,1,8.77,91,653,17,170,34,26,17,917,2,11,10,7,0,0,SP,0
10548,26,Graduation,Single,71163,0,0,8.49,30,283,17,372,138,106,44,960,1,3,12,1,0,0,GER,0
7441,48,Graduation,Divorced,71128,1,0,9.92,80,958,159,447,20,0,31,1615,3,2,12,7,0,0,US,0
2579,64,Graduation,Married,71113,0,1,8.72,95,495,33,255,11,33,8,835,4,6,9,4,0,0,SP,0
3828,70,Graduation,Married,71107,0,1,9.55,61,533,10,217,198,174,195,1327,2,7,13,4,0,0,SP,0
6384,43,Graduation,Divorced,71022,0,1,8.56,30,909,12,278,0,12,242,1453,3,5,11,8,0,0,US,1
4299,61,Graduation,Together,70971,0,1,9.96,28,1001,17,572,93,125,17,1825,7,11,5,7,1,0,SP,0
0,36,Graduation,Married,70951,0,0,9.34,66,239,10,554,254,87,54,1198,1,3,9,1,0,0,SA,0
3283,49,2nd Cycle,Married,70932,0,1,8.63,57,200,193,100,46,185,185,909,2,6,12,3,0,0,SP,0
7010,56,2nd Cycle,Married,70924,0,0,8.41,41,635,114,254,132,152,76,1363,1,6,7,3,0,0,SP,1
4767,56,2nd Cycle,Married,70924,0,0,8.41,41,635,114,254,132,152,76,1363,1,6,7,3,0,0,SP,1
6320,45,Master,Single,70893,0,0,9.58,42,768,44,561,77,44,14,1508,1,6,10,3,0,0,SP,0
3254,50,Graduation,Married,70886,1,0,8.89,65,407,70,239,103,88,53,960,1,5,4,2,0,0,SP,0
3388,54,Graduation,Divorced,70844,1,1,8.85,16,129,26,67,3,67,2,294,5,6,5,7,0,0,GER,0
6131,41,2nd Cycle,Married,70829,1,1,8.76,87,141,70,106,72,19,23,431,2,4,8,3,0,0,SP,0
10868,70,Graduation,Widow,70792,0,0,9.58,82,344,45,654,104,11,114,1272,2,3,10,3,0,0,SP,0
7683,53,Master,Married,70777,0,1,8.53,80,554,35,113,0,7,78,787,3,5,12,3,0,0,SP,0
11112,55,Graduation,Together,70713,0,1,9.76,23,736,114,279,82,76,190,1477,6,5,8,3,0,0,SP,0
